time	ensayo	nombre	x	y	angulo
1611403515886	0	HA1	0	0	90
1611403520138	0	HA1	0	0	45
1611403521998	0	HA1	0	0	0
1611403523230	0	HA1	0	0	315
1611403524439	0	HA1	0	0	270
1611403526210	0	HA1	0	0	225
1611403527421	0	HA1	0	0	180
1611403528546	0	HA1	0	0	135
1611403529456	0	HA1	-0.1	-0.1	135
