time	ensayo	nombre	x	y	angulo
1558640663640	0	HA1	0	0	90
1558640667130	0	HA1	0	0	135
1558640669780	0	HA1	0	0	180
1558640671937	0	HA1	0	0	225
1558640675315	0	HA1	0	0	270
1558640678411	0	HA1	0	0	315
1558640681421	0	HA1	0	0	0
1558640683740	0	HA1	0	0	45
1558640685607	0	HA1	0.1	-0.1	45
1558640686739	0	HA1	0.1	-0.1	315
1558640688296	0	HA1	0.1	-0.1	270
1558640690690	0	HA1	0.1	-0.1	225
1558640692589	0	HA1	0.1	-0.1	180
1558640695364	0	HA1	0.1	-0.1	135
