time	ensayo	nombre	x	y	angulo
1558553313609	0	HA1	0	0	90
1558553316628	0	HA1	0	0	270
1558553320004	0	HA1	0	0	90
1558553322031	0	HA1	0	0	135
1558553324149	0	HA1	-0.1	-0.1	135
1558553326653	0	HA1	-0.1	-0.1	315
1558553329679	0	HA1	-0.1	-0.1	135
1558553331800	0	HA1	-0.1	-0.1	315
1558553337564	0	HA1	0	0	315
1558553340135	0	HA1	0	0	45
1558553342400	0	HA1	0	0	90
1558553344804	0	HA1	0	-0.1	90
1558553346432	0	HA1	0	-0.2	90
1558553348024	0	HA1	0	-0.3	90
1558553349570	0	HA1	0	-0.3	270
